MagicalEnergy,MagicalExperience,WizardFamily,Type
15,23,0,Muggle
13,19,0,Muggle
15,27,0,Muggle
32,37,0,Muggle
29,23,0,Muggle
11,19,0,Muggle
14,23,0,Muggle
17,5,0,Muggle
27,37,0,Muggle
22,24,0,Muggle
13,31,0,Muggle
29,16,0,Muggle
32,16,0,Muggle
14,4,0,Muggle
6,16,0,Muggle
14,8,0,Muggle
37,19,0,Muggle
10,1,0,Muggle
28,18,0,Muggle
30,8,0,Muggle
24,39,0,Muggle
23,18,0,Muggle
18,3,0,Muggle
1,5,0,Muggle
21,35,0,Muggle
19,10,0,Muggle
32,20,0,Muggle
7,24,0,Muggle
24,29,0,Muggle
8,17,0,Muggle
33,24,0,Muggle
22,20,0,Muggle
4,22,0,Muggle
24,29,0,Muggle
7,17,0,Muggle
15,32,0,Muggle
14,34,0,Muggle
0,21,0,Muggle
21,23,0,Muggle
2,22,0,Muggle
37,0,0,Muggle
13,14,0,Muggle
35,27,0,Muggle
17,19,0,Muggle
40,35,0,Muggle
17,15,0,Muggle
2,4,0,Muggle
9,14,0,Muggle
38,1,0,Muggle
0,23,0,Muggle
26,12,0,Muggle
26,22,0,Muggle
10,11,0,Muggle
4,32,0,Muggle
6,24,0,Muggle
18,34,0,Muggle
28,34,0,Muggle
14,0,0,Muggle
34,3,0,Muggle
36,30,0,Muggle
11,27,0,Muggle
29,10,0,Muggle
19,31,0,Muggle
36,1,0,Muggle
2,12,0,Muggle
8,16,0,Muggle
40,3,0,Muggle
38,30,0,Muggle
25,37,0,Muggle
1,2,0,Muggle
22,11,0,Muggle
22,17,0,Muggle
20,29,0,Muggle
15,10,0,Muggle
8,23,0,Muggle
12,20,0,Muggle
27,34,0,Muggle
26,3,0,Muggle
16,25,0,Muggle
37,7,0,Muggle
35,23,0,Muggle
0,11,0,Muggle
17,4,0,Muggle
8,15,0,Muggle
12,31,0,Muggle
39,28,0,Muggle
14,32,0,Muggle
3,40,0,Muggle
32,13,0,Muggle
23,24,0,Muggle
35,7,0,Muggle
40,26,0,Muggle
9,34,0,Muggle
35,21,0,Muggle
19,6,0,Muggle
40,35,0,Muggle
10,11,0,Muggle
11,8,0,Muggle
17,34,0,Muggle
29,38,0,Muggle
36,18,0,Muggle
19,27,0,Muggle
24,28,0,Muggle
11,7,0,Muggle
20,26,0,Muggle
24,4,0,Muggle
10,28,0,Muggle
8,34,0,Muggle
24,32,0,Muggle
34,31,0,Muggle
31,20,0,Muggle
13,9,0,Muggle
0,15,0,Muggle
16,10,0,Muggle
24,18,0,Muggle
7,12,0,Muggle
4,14,0,Muggle
4,35,0,Muggle
40,31,0,Muggle
34,18,0,Muggle
18,14,0,Muggle
22,37,0,Muggle
8,21,0,Muggle
29,12,0,Muggle
15,19,0,Muggle
32,14,0,Muggle
1,6,0,Muggle
13,21,0,Muggle
0,19,0,Muggle
25,18,0,Muggle
24,26,0,Muggle
15,7,0,Muggle
14,17,0,Muggle
25,9,0,Muggle
15,40,0,Muggle
13,34,0,Muggle
28,14,0,Muggle
23,22,0,Muggle
14,11,0,Muggle
18,26,0,Muggle
7,5,0,Muggle
33,23,0,Muggle
1,21,0,Muggle
26,8,0,Muggle
9,9,0,Muggle
34,2,0,Muggle
22,5,0,Muggle
7,25,0,Muggle
27,13,0,Muggle
22,35,0,Muggle
3,18,0,Muggle
13,38,0,Muggle
28,22,0,Muggle
0,4,0,Muggle
3,14,0,Muggle
31,29,0,Muggle
32,32,0,Muggle
25,37,0,Muggle
16,18,0,Muggle
38,4,0,Muggle
22,8,0,Muggle
31,6,0,Muggle
14,23,0,Muggle
12,40,0,Muggle
1,15,0,Muggle
18,36,0,Muggle
23,9,0,Muggle
23,20,0,Muggle
10,20,0,Muggle
21,14,0,Muggle
14,12,0,Muggle
9,6,0,Muggle
40,39,0,Muggle
26,7,0,Muggle
8,40,0,Muggle
27,37,0,Muggle
0,1,0,Muggle
16,36,0,Muggle
30,21,0,Muggle
9,3,0,Muggle
36,6,0,Muggle
28,0,0,Muggle
17,18,0,Muggle
37,29,0,Muggle
38,1,0,Muggle
5,12,0,Muggle
39,27,0,Muggle
11,13,0,Muggle
13,2,0,Muggle
9,15,0,Muggle
19,24,0,Muggle
14,2,0,Muggle
30,33,0,Muggle
6,2,0,Muggle
40,40,0,Muggle
9,28,0,Muggle
9,39,0,Muggle
38,18,0,Muggle
27,19,0,Muggle
29,20,0,Muggle
36,19,0,Muggle
2,27,0,Muggle
14,26,0,Muggle
20,24,0,Muggle
36,1,0,Muggle
11,23,0,Muggle
3,32,0,Muggle
8,18,0,Muggle
38,25,0,Muggle
27,40,0,Muggle
22,2,0,Muggle
39,26,0,Muggle
21,13,0,Muggle
23,19,0,Muggle
25,34,0,Muggle
29,22,0,Muggle
32,24,0,Muggle
15,3,0,Muggle
21,1,0,Muggle
17,1,0,Muggle
6,24,0,Muggle
25,22,0,Muggle
7,20,0,Muggle
5,24,0,Muggle
29,26,0,Muggle
38,10,0,Muggle
22,13,0,Muggle
31,16,0,Muggle
21,14,0,Muggle
8,30,0,Muggle
30,33,0,Muggle
6,35,0,Muggle
8,39,0,Muggle
12,12,0,Muggle
2,17,0,Muggle
34,16,0,Muggle
32,38,0,Muggle
20,27,0,Muggle
30,25,0,Muggle
33,13,0,Muggle
31,36,0,Muggle
34,10,0,Muggle
14,31,0,Muggle
31,23,0,Muggle
5,30,0,Muggle
20,39,0,Muggle
32,40,0,Muggle
31,7,0,Muggle
18,38,0,Muggle
32,7,0,Muggle
27,30,0,Muggle
30,18,0,Muggle
20,35,0,Muggle
33,38,0,Muggle
14,31,0,Muggle
13,20,0,Muggle
18,22,0,Muggle
14,35,0,Muggle
5,14,0,Muggle
8,1,0,Muggle
36,11,0,Muggle
19,37,0,Muggle
33,5,0,Muggle
37,37,0,Muggle
25,0,0,Muggle
17,37,0,Muggle
27,25,0,Muggle
8,22,0,Muggle
31,0,0,Muggle
5,20,0,Muggle
13,18,0,Muggle
27,28,0,Muggle
23,25,0,Muggle
12,33,0,Muggle
11,16,0,Muggle
18,17,0,Muggle
20,31,0,Muggle
26,3,0,Muggle
18,29,0,Muggle
23,30,0,Muggle
25,17,0,Muggle
27,4,0,Muggle
17,31,0,Muggle
35,28,0,Muggle
28,11,0,Muggle
16,14,0,Muggle
3,14,0,Muggle
28,34,0,Muggle
3,34,0,Muggle
9,13,0,Muggle
24,38,0,Muggle
30,17,0,Muggle
2,37,0,Muggle
1,21,0,Muggle
24,37,0,Muggle
5,10,0,Muggle
25,2,0,Muggle
7,13,0,Muggle
34,24,0,Muggle
26,13,0,Muggle
24,30,0,Muggle
17,24,0,Muggle
0,40,0,Muggle
38,18,0,Muggle
2,11,0,Muggle
3,6,0,Muggle
40,13,0,Muggle
36,28,0,Muggle
14,13,0,Muggle
7,22,0,Muggle
37,13,0,Muggle
18,22,0,Muggle
25,7,0,Muggle
38,12,0,Muggle
9,35,0,Muggle
37,0,0,Muggle
13,36,0,Muggle
40,25,0,Muggle
18,3,0,Muggle
29,15,0,Muggle
4,24,0,Muggle
30,18,0,Muggle
6,19,0,Muggle
18,25,0,Muggle
30,31,0,Muggle
38,2,0,Muggle
23,6,0,Muggle
33,31,0,Muggle
22,4,0,Muggle
39,20,0,Muggle
5,29,0,Muggle
37,19,0,Muggle
40,28,0,Muggle
35,23,0,Muggle
26,0,0,Muggle
10,24,0,Muggle
4,26,0,Muggle
16,24,0,Muggle
6,20,0,Muggle
26,16,0,Muggle
14,27,0,Muggle
12,31,0,Muggle
10,33,0,Muggle
25,21,0,Muggle
21,18,0,Muggle
27,7,0,Muggle
23,1,0,Muggle
28,4,0,Muggle
8,27,0,Muggle
3,3,0,Muggle
17,35,0,Muggle
15,0,0,Muggle
32,14,0,Muggle
28,12,0,Muggle
38,30,0,Muggle
9,16,0,Muggle
8,5,0,Muggle
30,23,0,Muggle
27,12,0,Muggle
2,20,0,Muggle
13,23,0,Muggle
24,21,0,Muggle
14,28,0,Muggle
1,23,0,Muggle
23,11,0,Muggle
13,19,0,Muggle
6,33,0,Muggle
35,14,0,Muggle
23,3,0,Muggle
26,13,0,Muggle
36,0,0,Muggle
37,32,0,Muggle
29,28,0,Muggle
26,9,0,Muggle
38,35,0,Muggle
14,13,0,Muggle
25,21,0,Muggle
0,32,0,Muggle
3,27,0,Muggle
28,6,0,Muggle
0,35,0,Muggle
21,35,0,Muggle
10,40,0,Muggle
9,33,0,Muggle
16,36,0,Muggle
35,5,0,Muggle
25,34,0,Muggle
20,26,0,Muggle
12,29,0,Muggle
8,31,0,Muggle
10,18,0,Muggle
10,21,0,Muggle
5,20,0,Muggle
0,4,0,Muggle
5,20,0,Muggle
12,40,0,Muggle
21,19,0,Muggle
30,37,0,Muggle
21,30,0,Muggle
36,36,0,Muggle
26,5,0,Muggle
13,30,0,Muggle
4,23,0,Muggle
35,17,0,Muggle
31,28,0,Muggle
33,11,0,Muggle
6,11,0,Muggle
9,28,0,Muggle
16,6,0,Muggle
29,15,0,Muggle
20,11,0,Muggle
12,20,0,Muggle
0,3,0,Muggle
0,16,0,Muggle
32,27,0,Muggle
37,30,0,Muggle
24,7,0,Muggle
25,25,0,Muggle
12,39,0,Muggle
27,30,0,Muggle
32,18,0,Muggle
36,6,0,Muggle
40,4,0,Muggle
29,12,0,Muggle
7,17,0,Muggle
0,17,0,Muggle
11,19,0,Muggle
4,22,0,Muggle
23,35,0,Muggle
5,39,0,Muggle
24,32,0,Muggle
0,6,0,Muggle
24,39,0,Muggle
0,4,0,Muggle
31,31,0,Muggle
2,8,0,Muggle
18,29,0,Muggle
28,31,0,Muggle
1,38,0,Muggle
8,3,0,Muggle
16,24,0,Muggle
35,21,0,Muggle
16,7,0,Muggle
11,1,0,Muggle
19,36,0,Muggle
2,34,0,Muggle
3,36,0,Muggle
16,21,0,Muggle
36,0,0,Muggle
14,38,0,Muggle
32,32,0,Muggle
15,3,0,Muggle
10,8,0,Muggle
19,7,0,Muggle
37,21,0,Muggle
23,20,0,Muggle
15,40,0,Muggle
29,27,0,Muggle
33,36,0,Muggle
0,1,0,Muggle
23,16,0,Muggle
23,30,0,Muggle
8,12,0,Muggle
21,17,0,Muggle
11,23,0,Muggle
16,30,0,Muggle
24,32,0,Muggle
27,30,0,Muggle
14,26,0,Muggle
29,35,0,Muggle
26,20,0,Muggle
21,4,0,Muggle
9,10,0,Muggle
30,33,0,Muggle
26,33,0,Muggle
11,2,0,Muggle
30,5,0,Muggle
31,19,0,Muggle
31,3,0,Muggle
40,36,0,Muggle
34,38,0,Muggle
20,6,0,Muggle
9,16,0,Muggle
15,37,0,Muggle
6,35,0,Muggle
3,33,0,Muggle
26,5,0,Muggle
24,38,0,Muggle
30,1,0,Muggle
10,17,0,Muggle
19,26,0,Muggle
35,38,0,Muggle
16,40,0,Muggle
10,18,0,Muggle
29,31,0,Muggle
34,23,0,Muggle
40,33,0,Muggle
37,24,0,Muggle
21,23,0,Muggle
26,24,0,Muggle
36,11,0,Muggle
34,29,0,Muggle
3,5,0,Muggle
15,29,0,Muggle
15,32,0,Muggle
20,14,0,Muggle
25,28,0,Muggle
35,13,0,Muggle
18,24,0,Muggle
16,4,0,Muggle
25,1,0,Muggle
21,15,0,Muggle
27,38,0,Muggle
0,37,0,Muggle
35,16,0,Muggle
36,30,0,Muggle
1,0,0,Muggle
16,5,0,Muggle
39,30,0,Muggle
37,5,0,Muggle
20,35,0,Muggle
8,7,0,Muggle
12,28,0,Muggle
10,8,0,Muggle
15,21,0,Muggle
15,9,0,Muggle
1,23,0,Muggle
7,39,0,Muggle
12,1,0,Muggle
16,19,0,Muggle
38,16,0,Muggle
23,32,0,Muggle
2,13,0,Muggle
29,31,0,Muggle
12,36,0,Muggle
18,23,0,Muggle
6,40,0,Muggle
8,19,0,Muggle
18,5,0,Muggle
39,32,0,Muggle
21,27,0,Muggle
17,10,0,Muggle
22,35,0,Muggle
1,19,0,Muggle
10,5,0,Muggle
30,7,0,Muggle
32,18,0,Muggle
13,14,0,Muggle
15,21,0,Muggle
10,1,0,Muggle
32,27,0,Muggle
6,35,0,Muggle
30,35,0,Muggle
13,17,0,Muggle
27,11,0,Muggle
15,18,0,Muggle
18,25,0,Muggle
16,24,0,Muggle
25,27,0,Muggle
5,14,0,Muggle
8,9,0,Muggle
16,38,0,Muggle
30,33,0,Muggle
11,12,0,Muggle
22,15,0,Muggle
4,39,0,Muggle
35,30,0,Muggle
35,0,0,Muggle
2,22,0,Muggle
23,13,0,Muggle
16,38,0,Muggle
38,29,0,Muggle
25,19,0,Muggle
3,24,0,Muggle
11,10,0,Muggle
0,25,0,Muggle
20,20,0,Muggle
18,4,0,Muggle
20,6,0,Muggle
17,11,0,Muggle
2,1,0,Muggle
31,38,0,Muggle
9,20,0,Muggle
39,31,0,Muggle
14,4,0,Muggle
4,26,0,Muggle
3,30,0,Muggle
27,11,0,Muggle
3,35,0,Muggle
14,20,0,Muggle
16,18,0,Muggle
2,2,0,Muggle
9,16,0,Muggle
22,29,0,Muggle
17,35,0,Muggle
0,8,0,Muggle
34,33,0,Muggle
30,28,0,Muggle
0,9,0,Muggle
2,8,0,Muggle
2,39,0,Muggle
36,10,0,Muggle
18,18,0,Muggle
28,21,0,Muggle
24,21,0,Muggle
32,15,0,Muggle
35,16,0,Muggle
28,39,0,Muggle
25,6,0,Muggle
3,30,0,Muggle
13,3,0,Muggle
26,28,0,Muggle
32,6,0,Muggle
21,29,0,Muggle
2,2,0,Muggle
22,24,0,Muggle
20,33,0,Muggle
40,32,0,Muggle
22,30,0,Muggle
3,23,0,Muggle
20,37,0,Muggle
36,3,0,Muggle
30,9,0,Muggle
20,24,0,Muggle
25,36,0,Muggle
40,0,0,Muggle
34,16,0,Muggle
37,6,0,Muggle
23,13,0,Muggle
10,0,0,Muggle
40,5,0,Muggle
28,38,0,Muggle
2,9,0,Muggle
0,20,0,Muggle
18,2,0,Muggle
21,18,0,Muggle
13,27,0,Muggle
13,1,0,Muggle
15,26,0,Muggle
32,31,0,Muggle
12,11,0,Muggle
37,0,0,Muggle
11,39,0,Muggle
37,28,0,Muggle
38,8,0,Muggle
32,17,0,Muggle
32,35,0,Muggle
28,15,0,Muggle
4,34,0,Muggle
5,35,0,Muggle
30,3,0,Muggle
15,39,0,Muggle
30,34,0,Muggle
24,18,0,Muggle
32,5,0,Muggle
12,30,0,Muggle
9,26,0,Muggle
23,2,0,Muggle
9,35,0,Muggle
40,35,0,Muggle
30,1,0,Muggle
12,36,0,Muggle
2,14,0,Muggle
33,36,0,Muggle
27,22,0,Muggle
18,5,0,Muggle
22,32,0,Muggle
31,4,0,Muggle
12,20,0,Muggle
32,27,0,Muggle
33,20,0,Muggle
32,23,0,Muggle
4,27,0,Muggle
2,10,0,Muggle
6,21,0,Muggle
23,33,0,Muggle
21,36,0,Muggle
22,40,0,Muggle
29,16,0,Muggle
17,14,0,Muggle
31,28,0,Muggle
6,33,0,Muggle
32,40,0,Muggle
4,21,0,Muggle
27,26,0,Muggle
7,37,0,Muggle
14,14,0,Muggle
3,20,0,Muggle
33,3,0,Muggle
4,17,0,Muggle
32,6,0,Muggle
4,15,0,Muggle
37,34,0,Muggle
33,11,0,Muggle
25,6,0,Muggle
0,40,0,Muggle
3,9,0,Muggle
38,0,0,Muggle
25,11,0,Muggle
32,26,0,Muggle
32,27,0,Muggle
7,17,0,Muggle
19,0,0,Muggle
15,22,0,Muggle
20,38,0,Muggle
25,16,0,Muggle
22,0,0,Muggle
17,37,0,Muggle
30,3,0,Muggle
11,14,0,Muggle
0,20,0,Muggle
8,20,0,Muggle
2,21,0,Muggle
25,13,0,Muggle
8,34,0,Muggle
15,3,0,Muggle
23,34,0,Muggle
13,31,0,Muggle
2,27,0,Muggle
33,11,0,Muggle
32,29,0,Muggle
23,8,0,Muggle
8,18,0,Muggle
12,15,0,Muggle
1,29,0,Muggle
6,0,0,Muggle
20,22,0,Muggle
18,11,0,Muggle
24,4,0,Muggle
21,19,0,Muggle
10,2,0,Muggle
32,1,0,Muggle
31,19,0,Muggle
20,1,0,Muggle
38,39,0,Muggle
19,34,0,Muggle
7,3,0,Muggle
36,35,0,Muggle
8,39,0,Muggle
24,5,0,Muggle
24,13,0,Muggle
32,14,0,Muggle
1,36,0,Muggle
18,32,0,Muggle
19,18,0,Muggle
40,11,0,Muggle
28,8,0,Muggle
5,18,0,Muggle
16,31,0,Muggle
24,27,0,Muggle
37,27,0,Muggle
3,30,0,Muggle
29,35,0,Muggle
19,12,0,Muggle
2,32,0,Muggle
22,17,0,Muggle
17,28,0,Muggle
25,38,0,Muggle
35,7,0,Muggle
7,21,0,Muggle
16,0,0,Muggle
30,30,0,Muggle
36,19,0,Muggle
32,35,0,Muggle
26,22,0,Muggle
3,16,0,Muggle
21,9,0,Muggle
25,8,0,Muggle
31,16,0,Muggle
23,2,0,Muggle
34,32,0,Muggle
36,0,0,Muggle
31,19,0,Muggle
6,1,0,Muggle
32,15,0,Muggle
30,8,0,Muggle
11,13,0,Muggle
10,0,0,Muggle
23,34,0,Muggle
7,17,0,Muggle
31,0,0,Muggle
37,4,0,Muggle
21,10,0,Muggle
33,37,0,Muggle
18,23,0,Muggle
19,38,0,Muggle
13,31,0,Muggle
32,15,0,Muggle
9,2,0,Muggle
15,7,0,Muggle
3,31,0,Muggle
26,21,0,Muggle
27,16,0,Muggle
15,26,0,Muggle
32,2,0,Muggle
18,25,0,Muggle
20,34,0,Muggle
21,12,0,Muggle
8,16,0,Muggle
8,29,0,Muggle
8,28,0,Muggle
26,13,0,Muggle
16,29,0,Muggle
7,36,0,Muggle
15,37,0,Muggle
17,8,0,Muggle
32,31,0,Muggle
0,3,0,Muggle
11,5,0,Muggle
5,0,0,Muggle
40,24,0,Muggle
4,39,0,Muggle
15,37,0,Muggle
17,2,0,Muggle
17,20,0,Muggle
0,13,0,Muggle
18,29,0,Muggle
7,1,0,Muggle
2,21,0,Muggle
24,12,0,Muggle
4,24,0,Muggle
39,10,0,Muggle
18,9,0,Muggle
17,36,0,Muggle
30,24,0,Muggle
32,34,0,Muggle
17,18,0,Muggle
38,27,0,Muggle
15,9,0,Muggle
15,14,0,Muggle
37,31,0,Muggle
40,2,0,Muggle
6,23,0,Muggle
13,9,0,Muggle
24,29,0,Muggle
31,40,0,Muggle
37,32,0,Muggle
21,24,0,Muggle
15,38,0,Muggle
28,38,0,Muggle
15,24,0,Muggle
11,37,0,Muggle
16,11,0,Muggle
36,3,0,Muggle
26,27,0,Muggle
24,19,0,Muggle
12,9,0,Muggle
7,30,0,Muggle
4,18,0,Muggle
11,1,0,Muggle
40,3,0,Muggle
2,14,0,Muggle
34,37,0,Muggle
32,32,0,Muggle
21,17,0,Muggle
8,39,0,Muggle
40,31,0,Muggle
17,31,0,Muggle
28,12,0,Muggle
38,15,0,Muggle
26,32,0,Muggle
35,33,0,Muggle
16,13,0,Muggle
33,1,0,Muggle
2,12,0,Muggle
4,28,0,Muggle
13,33,0,Muggle
2,16,0,Muggle
22,2,0,Muggle
38,29,0,Muggle
29,3,0,Muggle
22,30,0,Muggle
26,4,0,Muggle
9,1,0,Muggle
24,3,0,Muggle
12,37,0,Muggle
15,26,0,Muggle
40,26,0,Muggle
33,14,0,Muggle
36,38,0,Muggle
21,37,0,Muggle
16,13,0,Muggle
22,17,0,Muggle
35,28,0,Muggle
8,6,0,Muggle
1,37,0,Muggle
31,23,0,Muggle
21,37,0,Muggle
12,5,0,Muggle
7,19,0,Muggle
0,35,0,Muggle
16,9,0,Muggle
11,21,0,Muggle
3,32,0,Muggle
12,22,0,Muggle
30,40,0,Muggle
40,3,0,Muggle
6,20,0,Muggle
22,12,0,Muggle
23,12,0,Muggle
4,11,0,Muggle
4,23,0,Muggle
16,34,0,Muggle
29,18,0,Muggle
8,8,0,Muggle
5,12,0,Muggle
24,21,0,Muggle
18,39,0,Muggle
15,35,0,Muggle
20,27,0,Muggle
1,40,0,Muggle
9,6,0,Muggle
15,29,0,Muggle
36,30,0,Muggle
14,10,0,Muggle
12,29,0,Muggle
12,14,0,Muggle
31,12,0,Muggle
7,34,0,Muggle
17,34,0,Muggle
35,19,0,Muggle
25,22,0,Muggle
9,36,0,Muggle
30,19,0,Muggle
32,18,0,Muggle
28,17,0,Muggle
4,3,0,Muggle
12,7,0,Muggle
0,29,0,Muggle
22,19,0,Muggle
39,7,0,Muggle
2,4,0,Muggle
2,40,0,Muggle
6,33,0,Muggle
35,39,0,Muggle
34,6,0,Muggle
14,21,0,Muggle
39,8,0,Muggle
2,10,0,Muggle
28,11,0,Muggle
29,7,0,Muggle
38,31,0,Muggle
17,16,0,Muggle
10,25,0,Muggle
37,32,0,Muggle
39,25,0,Muggle
0,21,0,Muggle
28,2,0,Muggle
9,30,0,Muggle
27,13,0,Muggle
30,17,0,Muggle
18,33,0,Muggle
2,39,0,Muggle
35,16,0,Muggle
14,40,0,Muggle
32,11,0,Muggle
40,38,0,Muggle
25,32,0,Muggle
15,31,0,Muggle
35,20,0,Muggle
32,13,0,Muggle
19,1,0,Muggle
12,6,0,Muggle
32,14,0,Muggle
4,30,0,Muggle
36,27,0,Muggle
13,40,0,Muggle
26,7,0,Muggle
22,6,0,Muggle
13,35,0,Muggle
39,9,0,Muggle
3,38,0,Muggle
38,29,0,Muggle
18,39,0,Muggle
3,40,0,Muggle
29,40,0,Muggle
18,4,0,Muggle
30,20,0,Muggle
30,5,0,Muggle
8,15,0,Muggle
12,15,0,Muggle
13,23,0,Muggle
9,18,0,Muggle
30,18,0,Muggle
36,36,0,Muggle
22,32,0,Muggle
26,4,0,Muggle
5,8,0,Muggle
25,20,0,Muggle
1,6,0,Muggle
12,24,0,Muggle
18,20,0,Muggle
0,12,0,Muggle
39,20,0,Muggle
31,9,0,Muggle
21,23,0,Muggle
28,26,0,Muggle
1,32,0,Muggle
39,25,0,Muggle
37,35,0,Muggle
10,16,0,Muggle
16,20,0,Muggle
7,1,0,Muggle
21,14,0,Muggle
3,1,0,Muggle
10,6,0,Muggle
7,35,0,Muggle
8,31,0,Muggle
25,2,0,Muggle
1,2,0,Muggle
15,32,0,Muggle
30,24,0,Muggle
5,36,0,Muggle
20,35,0,Muggle
25,34,0,Muggle
18,18,0,Muggle
27,18,0,Muggle
7,32,0,Muggle
13,17,0,Muggle
23,26,0,Muggle
36,29,0,Muggle
25,30,0,Muggle
30,38,0,Muggle
31,2,0,Muggle
40,21,0,Muggle
1,9,0,Muggle
24,7,0,Muggle
1,33,0,Muggle
0,17,0,Muggle
35,11,0,Muggle
11,31,0,Muggle
8,1,0,Muggle
35,16,0,Muggle
40,11,0,Muggle
27,6,0,Muggle
37,14,0,Muggle
32,1,0,Muggle
21,26,0,Muggle
24,25,0,Muggle
17,24,0,Muggle
5,11,0,Muggle
17,16,0,Muggle
15,0,0,Muggle
14,30,0,Muggle
7,39,0,Muggle
12,4,0,Muggle
6,27,0,Muggle
16,27,0,Muggle
31,7,0,Muggle
21,13,0,Muggle
12,5,0,Muggle
22,17,0,Muggle
28,36,0,Muggle
21,9,0,Muggle
0,34,0,Muggle
28,34,0,Muggle
4,16,0,Muggle
34,26,0,Muggle
9,23,0,Muggle
18,9,0,Muggle
36,16,0,Muggle
6,32,0,Muggle
34,32,0,Muggle
12,16,0,Muggle
9,17,0,Muggle
1,37,0,Muggle
5,6,0,Muggle
7,25,0,Muggle
35,0,0,Muggle
24,10,0,Muggle
39,9,0,Muggle
6,30,0,Muggle
22,24,0,Muggle
18,0,0,Muggle
21,2,0,Muggle
12,0,0,Muggle
20,6,0,Muggle
0,13,0,Muggle
18,22,0,Muggle
32,16,0,Muggle
3,13,0,Muggle
2,8,0,Muggle
26,20,0,Muggle
40,1,0,Muggle
34,31,0,Muggle
27,7,0,Muggle
5,35,0,Muggle
5,25,0,Muggle
22,36,0,Muggle
32,14,0,Muggle
15,33,0,Muggle
23,20,0,Muggle
4,22,0,Muggle
40,8,0,Muggle
12,39,0,Muggle
11,25,0,Muggle
4,21,0,Muggle
36,12,0,Muggle
30,24,0,Muggle
27,6,0,Muggle
27,26,0,Muggle
29,14,0,Muggle
17,11,0,Muggle
26,32,0,Muggle
34,20,0,Muggle
25,24,0,Muggle
38,39,0,Muggle
17,21,0,Muggle
32,13,0,Muggle
24,7,0,Muggle
30,23,0,Muggle
36,2,0,Muggle
1,11,0,Muggle
32,21,0,Muggle
38,15,0,Muggle
31,6,0,Muggle
17,17,0,Muggle
16,22,0,Muggle
33,25,0,Muggle
38,37,0,Muggle
6,1,0,Muggle
34,1,0,Muggle
29,21,0,Muggle
11,37,0,Muggle
34,27,0,Muggle
10,16,0,Muggle
3,17,0,Muggle
24,1,0,Muggle
31,34,0,Muggle
19,14,0,Muggle
30,14,0,Muggle
3,33,0,Muggle
37,14,0,Muggle
0,17,0,Muggle
2,12,0,Muggle
36,37,0,Muggle
21,7,0,Muggle
16,15,0,Muggle
13,19,0,Muggle
40,25,0,Muggle
34,34,0,Muggle
12,16,0,Muggle
34,25,0,Muggle
1,17,0,Muggle
12,6,0,Muggle
15,34,0,Muggle
17,11,0,Muggle
6,40,0,Muggle
35,0,0,Muggle
40,24,0,Muggle
29,15,0,Muggle
40,14,0,Muggle
6,10,0,Muggle
14,36,0,Muggle
39,38,0,Muggle
18,2,0,Muggle
36,38,0,Muggle
1,19,0,Muggle
12,22,0,Muggle
39,14,0,Muggle
40,17,0,Muggle
30,38,0,Muggle
15,34,0,Muggle
5,28,0,Muggle
27,19,0,Muggle
31,14,0,Muggle
9,31,0,Muggle
17,11,0,Muggle
3,11,0,Muggle
8,24,0,Muggle
6,33,0,Muggle
7,7,0,Muggle
6,23,0,Muggle
40,0,0,Muggle
39,24,0,Muggle
2,33,0,Muggle
16,13,0,Muggle
1,35,0,Muggle
14,5,0,Muggle
28,8,0,Muggle
21,0,0,Muggle
3,8,0,Muggle
5,23,0,Muggle
37,38,0,Muggle
25,17,0,Muggle
10,38,0,Muggle
25,17,0,Muggle
16,40,0,Muggle
23,27,0,Muggle
27,1,0,Muggle
34,36,0,Muggle
30,40,0,Muggle
12,35,0,Muggle
34,23,0,Muggle
15,34,0,Muggle
14,5,0,Muggle
17,16,0,Muggle
36,29,0,Muggle
40,7,0,Muggle
26,9,0,Muggle
34,15,0,Muggle
34,37,0,Muggle
27,25,0,Muggle
38,30,0,Muggle
37,7,0,Muggle
8,34,0,Muggle
11,33,0,Muggle
14,9,0,Muggle
20,39,0,Muggle
34,11,0,Muggle
32,40,0,Muggle
18,26,0,Muggle
22,18,0,Muggle
12,25,0,Muggle
0,14,0,Muggle
28,30,0,Muggle
23,36,0,Muggle
15,17,0,Muggle
24,28,0,Muggle
22,26,0,Muggle
27,37,0,Muggle
15,19,0,Muggle
37,20,0,Muggle
10,28,0,Muggle
2,14,0,Muggle
14,21,0,Muggle
0,22,0,Muggle
6,3,0,Muggle
0,23,0,Muggle
31,13,0,Muggle
8,36,0,Muggle
28,20,0,Muggle
25,38,0,Muggle
22,12,0,Muggle
28,18,0,Muggle
37,25,0,Muggle
32,35,0,Muggle
6,32,0,Muggle
11,39,0,Muggle
30,15,0,Muggle
31,18,0,Muggle
19,36,0,Muggle
16,13,0,Muggle
35,29,0,Muggle
2,30,0,Muggle
0,19,0,Muggle
26,6,0,Muggle
39,36,0,Muggle
32,1,0,Muggle
19,21,0,Muggle
13,12,0,Muggle
35,37,0,Muggle
4,30,0,Muggle
22,0,0,Muggle
14,12,0,Muggle
5,16,0,Muggle
32,3,0,Muggle
18,30,0,Muggle
12,32,0,Muggle
28,13,0,Muggle
5,20,0,Muggle
14,21,0,Muggle
15,4,0,Muggle
23,36,0,Muggle
22,31,0,Muggle
9,2,0,Muggle
40,40,0,Muggle
40,12,0,Muggle
16,10,0,Muggle
29,37,0,Muggle
